Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Indonesia,IDN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,0.24535,0.2381,0.26542
Indonesia,IDN,GINI index (World Bank estimate),SI.POV.GINI,40.8,41,39.9,39.4,39
Indonesia,IDN,Poverty gap at national poverty lines (%),SI.POV.NAGP,..,..,..,..,..
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,11.3,11.2,10.9,10.6,9.8
Indonesia,IDN,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,4,3.81293197439072,3.8,4,..
"Iran, Islamic Rep.",IRN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.5699996948242,11.0600004196167,12.4300003051758,12.1000003814697,12.039999961853
"Iran, Islamic Rep.",IRN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,19.7609996795654,19.4909992218018,20.7600002288818,19.8729991912842,19.1049995422363
"Iran, Islamic Rep.",IRN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.81400012969971,9.30000019073486,10.5,10.1809997558594,10.3190002441406
"Iran, Islamic Rep.",IRN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,8.94999980926514,..,..
"Iran, Islamic Rep.",IRN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,13.2399997711182,..,..
"Iran, Islamic Rep.",IRN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,19.9599990844727,..,..
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,77465753,78492215,79564016,80673951,81800269
"Iran, Islamic Rep.",IRN,Net migration,SM.POP.NETM,..,..,..,-274998,..
"Iran, Islamic Rep.",IRN,"Labor force, total",SL.TLF.TOTL.IN,24417864,25359406,26559651,27419237,27770616
"Iran, Islamic Rep.",IRN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,41.3390007019043,42.4440002441406,43.9420013427734,44.867000579834,44.9519996643066
"Iran, Islamic Rep.",IRN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,48.75,..,..
"Iran, Islamic Rep.",IRN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,47.8800010681152,..,..
"Iran, Islamic Rep.",IRN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,67.7600021362305,..,..
"Iran, Islamic Rep.",IRN,Refugee population by country or territory of asylum,SM.POP.REFG,982027,979437,979435,979435,979435
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,434474616831.914,385874474398.59,418976679728.567,454012768723.589,..
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,5608.6025115113,4916.08593793143,5265.90663458425,5627.74926845456,..
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.60341887988824,-1.32064511973337,13.3962444619863,3.75518736694957,..
"Iran, Islamic Rep.",IRN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,334165355199.604,301877100277.172,324441732690.959,341892669488.163,..
"Iran, Islamic Rep.",IRN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,2759.36244544591,2627.83683550612,2691.03844473398,2720.21530856939,..
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.2213287145862,13.6992084432717,8.65125777406479,9.98718496369076,..
"Iran, Islamic Rep.",IRN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,25941.6641445972,29011.491377053,30914.8524362967,33226.2981524127,40864.329009777
"Iran, Islamic Rep.",IRN,Lending interest rate (%),FR.INR.LEND,14,14.21,18,..,..
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.80135,2.79739,3.36576,3.7904,3.95536
"Iran, Islamic Rep.",IRN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,75.86485,..,78.52265,80.37532,..
"Iran, Islamic Rep.",IRN,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,25.91843,26.77414,27.32117,28.52479,..
"Iran, Islamic Rep.",IRN,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,17.51293,..,18.6938,19.00886,..
"Iran, Islamic Rep.",IRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,84.70524,..,85.54425,..,..
"Iran, Islamic Rep.",IRN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,89.27988,90.22688,..
"Iran, Islamic Rep.",IRN,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,56.0289993286133,55.9210014343262,54.9309997558594,54.7449989318848,54.7589988708496
"Iran, Islamic Rep.",IRN,Population density (people per sq. km of land area),EN.POP.DNST,47.5611833542081,48.1913940666519,48.8494412927626,49.5309014219406,50.222420123284
"Iran, Islamic Rep.",IRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.83,73.358,73.88,74.394,74.898
"Iran, Islamic Rep.",IRN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3060.38704613121,..,..,..,..
"Iran, Islamic Rep.",IRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,382.705902099609,375.126007080078,454.185546875,475.479949951172,..
"Iran, Islamic Rep.",IRN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,0.41763,..,0.83027,..
"Iran, Islamic Rep.",IRN,GINI index (World Bank estimate),SI.POV.GINI,38.8,39.5,40,40.8,..
"Iran, Islamic Rep.",IRN,Poverty gap at national poverty lines (%),SI.POV.NAGP,..,..,..,..,..
"Iran, Islamic Rep.",IRN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,4,3.90470896704877,3.9,4,..
Iraq,IRQ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.5900001525879,10.7130002975464,10.8199996948242,13.0200004577637,12.8620004653931
Iraq,IRQ,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,22.0380001068115,22.173999786377,22.3390007019043,31.0200004577637,30.8509998321533
Iraq,IRQ,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.48600006103516,8.52700042724609,8.53499984741211,10.2799997329712,10.1049995422363
Iraq,IRQ,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Iraq,IRQ,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Iraq,IRQ,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Iraq,IRQ,"Population, total",SP.POP.TOTL,34411951,35572261,36610632,37552781,38433600
Iraq,IRQ,Net migration,SM.POP.NETM,..,..,..,39171,..
Iraq,IRQ,"Labor force, total",SL.TLF.TOTL.IN,9082831,9491635,9813997,9800982,10146991
Iraq,IRQ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,43.8660011291504,43.9659996032715,44.0180015563965,42.6279983520508,42.8499984741211
Iraq,IRQ,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..
Iraq,IRQ,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..
Iraq,IRQ,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..
Iraq,IRQ,Refugee population by country or territory of asylum,SM.POP.REFG,271143,277701,261888,277663,283022
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,234648370497.427,177498577312.923,174878976033.941,195473049875.108,224228010477.889
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,6818.8046210291,4989.80307473071,4776.72649939342,5205.28825481948,5834.16621076061
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.699999999994745,2.47766461711252,15.2124627340985,-2.49464293916678,-0.562745503168955
Iraq,IRQ,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,6.75713194444444,-1.55596414570749,1.23396193695758,7.61867480428381,15.3279244313632
Iraq,IRQ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,179321200659.907,140518780693.469,136698016250.711,148096092584.701,..
Iraq,IRQ,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,10417900000,7721900000,6560200000,5110200000,5073500000
Iraq,IRQ,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,..,..,..,..,..
Iraq,IRQ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.23597407904678,1.3933302878031,0.556521397155519,0.18405889884764,0.36744148893681
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..
Iraq,IRQ,Lending interest rate (%),FR.INR.LEND,12.6033333333333,12.2925,12.364068627451,..,..
Iraq,IRQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Iraq,IRQ,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..
Iraq,IRQ,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..
Iraq,IRQ,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..
Iraq,IRQ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,82.2,..,83.3,85.6,..
Iraq,IRQ,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..
Iraq,IRQ,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..
Iraq,IRQ,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..
Iraq,IRQ,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..
Iraq,IRQ,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,74.2030029296875,75.3710021972656,76.5019989013672,77.5970001220703,77.5960006713867
Iraq,IRQ,Population density (people per sq. km of land area),EN.POP.DNST,79.2668300149446,81.9395670397835,84.3314214728393,86.5016316022141,88.5305700354617
Iraq,IRQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.758,69.921,70.094,70.278,70.473
Iraq,IRQ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1437.9005421692,..,..,..,..
Iraq,IRQ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,187.456832885742,154.477493286133,149.510345458984,210.313705444336,..
Iraq,IRQ,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,0.03733,0.03775,0.03658,0.04455,..
Iraq,IRQ,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..
Iraq,IRQ,Poverty gap at national poverty lines (%),SI.POV.NAGP,..,..,..,..,..
Iraq,IRQ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Iraq,IRQ,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,..,..,..,..,..
Ireland,IRL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.8570003509521,9.9060001373291,8.37399959564209,6.71199989318848,5.73999977111816
Ireland,IRL,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,10.875,8.9069995880127,7.59800004959106,6.29300022125244,5.69099998474121
Ireland,IRL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,12.6709995269775,10.7299995422363,9.02200031280518,7.06500005722046,5.78200006484985
Ireland,IRL,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,19.3929004669189,16.7898998260498,14.2002000808716,11.3077001571655,9.71389961242676
Ireland,IRL,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,14.7159004211426,12.4010000228882,10.069899559021,8.42640018463135,6.92350006103516
Ireland,IRL,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,6.90140008926392,5.63609981536865,5.02589988708496,4.04780006408691,3.8118999004364
Ireland,IRL,"Population, total",SP.POP.TOTL,4657740,4701957,4755335,4807388,4867309
Ireland,IRL,Net migration,SM.POP.NETM,..,..,..,118020,..
Ireland,IRL,"Labor force, total",SL.TLF.TOTL.IN,2267353,2283198,2321591,2344064,2385553
Ireland,IRL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,62.1780014038086,62.1529998779297,62.3950004577637,62.1959991455078,62.3610000610352
Ireland,IRL,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,33.0738983154297,32.7919006347656,32.6482009887695,30.8243007659912,30.1893005371094
Ireland,IRL,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,67.0794982910156,66.6424026489258,67.4561996459961,66.3686981201172,67.250602722168
Ireland,IRL,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,80.3949966430664,80.8634033203125,80.7221984863281,81.0082015991211,81.2091979980469
Ireland,IRL,Refugee population by country or territory of asylum,SM.POP.REFG,5853,6125,5731,6324,6041
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,258471885130.304,291499812103.645,300523297712.96,334834010485.56,382487490532.479
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,55492.982676213,61995.4227789928,63197.0823744196,69649.8827399743,78806.431996268
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.55668798513403,25.1625330527198,3.67781581095514,8.14529615601917,8.16987093310331
Ireland,IRL,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,3.4505975020644,10.8687315236963,4.77487378741154,1.01470440892676,10.6933051303362
Ireland,IRL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,180598376395.529,161253989540.898,176154308352.785,182624418270.198,..
Ireland,IRL,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,11691226745.923,-45425904737.9368,23025126293.4955,-55346188075.9552,29823999075.7968
Ireland,IRL,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,22756.9512531243,23237.7563459376,24212.6059667744,24683.3042936678,25279.0232724396
Ireland,IRL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.182542316627949,-0.289879079012739,0.00830633773569926,0.340531561461793,0.488370168032449
Ireland,IRL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..
Ireland,IRL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..
Ireland,IRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.88139,3.75829,3.71973,..,..
Ireland,IRL,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..
Ireland,IRL,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..
Ireland,IRL,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..
Ireland,IRL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Ireland,IRL,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,100.84993,98.85194,99.40218,100.1122,..
Ireland,IRL,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..
Ireland,IRL,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..
Ireland,IRL,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..
Ireland,IRL,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,83.193000793457,83.5179977416992,83.765998840332,84.5530014038086,84.9749984741211
Ireland,IRL,Population density (people per sq. km of land area),EN.POP.DNST,67.6112643344462,68.2531136594571,69.027943097692,69.7835389751778,70.452983016403
Ireland,IRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.34,62.538,62.737,62.947,63.17
Ireland,IRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2741.5748839566,2819.87585169324,..,..,..
Ireland,IRL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,5392.35009765625,4565.12890625,4721.10546875,4976.8623046875,..
Ireland,IRL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,1.49955,1.19201,1.16892,1.04038,..
Ireland,IRL,GINI index (World Bank estimate),SI.POV.GINI,31.9,31.8,32.8,..,..
Ireland,IRL,Poverty gap at national poverty lines (%),SI.POV.NAGP,..,..,..,..,..
Ireland,IRL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Ireland,IRL,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,5.3,5.32694156546342,5.3,5.1,..
Isle of Man,IMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Isle of Man,IMN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..,..,..,..
Isle of Man,IMN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..,..,..,..
Isle of Man,IMN,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,..,..,..,..,..
Isle of Man,IMN,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,..,..,..,..,..
Isle of Man,IMN,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,..,..,..,..,..
Isle of Man,IMN,"Population, total",SP.POP.TOTL,83488,83234,83287,83598,84077
Isle of Man,IMN,Net migration,SM.POP.NETM,..,..,..,..,..
Isle of Man,IMN,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..
Isle of Man,IMN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..
Isle of Man,IMN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,..,..,..,..,..
Isle of Man,IMN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,..,..,..,..,..
Isle of Man,IMN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,..,..,..,..,..
Isle of Man,IMN,Refugee population by country or territory of asylum,SM.POP.REFG,..,..,..,..,..
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,7428280401.5139,6792417112.29947,6592627599.24386,6770532818.53282,..
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,88974.2286497928,81606.2800333934,79155.541672096,80989.1722114502,..
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.00000080111161,-0.900000388021411,7.39999965684792,3.60000000000001,..
Isle of Man,IMN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,..,..,..,..,..
Isle of Man,IMN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..
Isle of Man,IMN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,..,..,..,..,..
Isle of Man,IMN,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,..,..,..,..,..
Isle of Man,IMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..
Isle of Man,IMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.607729626878255,0.654545478931426,0.740634463697084,0.776976682344123,0.749531540259847
Isle of Man,IMN,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..
Isle of Man,IMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..
Isle of Man,IMN,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,..,..,..,..,..
Isle of Man,IMN,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,..,..,..,..,..
Isle of Man,IMN,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..
Isle of Man,IMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Isle of Man,IMN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..
Isle of Man,IMN,Coverage of social protection and labor programs (% of population),per_allsp.cov_pop_tot,..,..,..,..,..
Isle of Man,IMN,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..
Isle of Man,IMN,Coverage of unemployment benefits and ALMP (% of population),per_lm_alllm.cov_pop_tot,..,..,..,..,..
Isle of Man,IMN,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..
Isle of Man,IMN,Population density (people per sq. km of land area),EN.POP.DNST,146.470175438597,146.024561403509,146.117543859649,146.663157894737,147.50350877193
Isle of Man,IMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.162,52.245,52.343,52.458,52.588
Isle of Man,IMN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..
Isle of Man,IMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..
Isle of Man,IMN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..
Isle of Man,IMN,GINI index (World Bank estimate),SI.POV.GINI,..,..,..,..,..
Isle of Man,IMN,Poverty gap at national poverty lines (%),SI.POV.NAGP,..,..,..,..,..
Isle of Man,IMN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Isle of Man,IMN,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,..,..,..,..,..
Israel,ISR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.8899998664856,5.25099992752075,4.7979998588562,4.21500015258789,3.99799990653992
Israel,ISR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,5.91800022125244,5.39300012588501,4.94199991226196,4.32000017166138,3.9539999961853
Israel,ISR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.86600017547607,5.125,4.66900014877319,4.12099981307983,4.03800010681152
Israel,ISR,Unemployment with basic education (% of total labor force with basic education),SL.UEM.BASC.ZS,10.5375003814697,9.53919982910156,9.57110023498535,..,..
Israel,ISR,Unemployment with intermediate education (% of total labor force with intermediate education),SL.UEM.INTM.ZS,6.25040006637573,5.58059978485107,5.04010009765625,..,..
Israel,ISR,Unemployment with advanced education (% of total labor force with advanced education),SL.UEM.ADVN.ZS,3.64549994468689,3.35159993171692,2.92370009422302,..,..
Israel,ISR,"Population, total",SP.POP.TOTL,8215700,8380100,8546000,8713300,8882800
Israel,ISR,Net migration,SM.POP.NETM,..,..,..,50002,..
Israel,ISR,"Labor force, total",SL.TLF.TOTL.IN,3806769,3876919,3955835,4024831,4102822
Israel,ISR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,64.1539993286133,64.1309967041016,64.2259979248047,64.1060028076172,64.0839996337891
Israel,ISR,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,33.622200012207,32.8685989379883,32.1445999145508,..,..
Israel,ISR,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,71.6278991699219,71.5179977416992,70.8865966796875,..,..
Israel,ISR,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,82.1682968139648,82.1092987060547,82.2867965698242,..,..
Israel,ISR,Refugee population by country or territory of asylum,SM.POP.REFG,39716,32946,32946,25637,18569
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,309558454718.866,299813121212.641,318950599017.506,353253406954.97,370587977153.583
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,37678.8897743182,35776.7951710172,37321.6240366845,40541.8620907084,41715.0292840432
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.75820019030697,2.2900921230342,3.98204637527108,3.53670318805928,3.45370251802824
Israel,ISR,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,4.04799152114268,5.14610565995117,3.51922838037496,2.31898683458253,2.50318428332486
Israel,ISR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,266991266614.878,258752702609.327,274590631677.687,304526022391.726,..
Israel,ISR,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1523400000,-367800000,2590400000,-12016100000,-14671900000
Israel,ISR,Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),NE.CON.PRVT.PC.KD,18611.316221929,18986.8400532069,19789.6851944975,20065.8910330598,20406.7073198049
Israel,ISR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.485030941629033,-0.632490013315584,-0.544388609715241,0.244210526315802,0.814852150537637
Israel,ISR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.577925,3.88683333333333,3.84056666666667,3.59955554812834,3.59055812689938
Israel,ISR,Lending interest rate (%),FR.INR.LEND,3.90743164221445,3.45940579970678,3.42015574375788,3.49731030066808,3.47760649522146
Israel,ISR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.78425,5.85445,5.8493,..,..
Israel,ISR,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,100,100,..,..,..
Israel,ISR,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,12.11357,12.08838,12.07069,..,..
Israel,ISR,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,..,..,..,..,..
Israel,ISR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..
Israel,ISR,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,101.01953,106.78382,102.56853,102.7054,..
